_created_at_rank,_sample_seed,_stratum_key,agent,approved_review_count,body,bot_review_count,change_complexity_bin,changes_requested_review_count,closed_at,commented_review_count,commit_count,created_at,created_period,file_count,first_approval_at,first_human_review_at,forks,full_name,html_url,human_review_count,id,language,merged,merged_at,number,population_case_type,pr_id,repo_id,repo_popularity_bin,repo_url,review_count,stars,state,task_confidence,task_type,title,total_changes,unique_commit_authors_count,unique_reviewers_count,user,user_id
5529,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add Scheme versions for simple Mochi programs
- update Scheme README to list new translations and remove them from missing list

## Testing
- `git log -1 --stat`

------
https://chatgpt.com/codex/tasks/task_e_686b79cb5a908320be4bdf7682ff6845",0,low,0,2025-07-07T08:02:21Z,0,1,2025-07-07T08:02:10Z,recent,6,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/5990,0,3207960953,Go,false,,5990,rejected,3207960953,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add some Scheme translations,29.0,1,0,tamnd,1218621
5541,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- move compiler code to `archived/compiler`
- move `tools/any2mochi` into `archived/tools`

## Testing
- `go test ./...` *(fails: package mochi/tools/any2mochi is not in std)*

------
https://chatgpt.com/codex/tasks/task_e_686ba6076aa48320a1e2a2994b27aeaf",0,low,0,2025-07-08T03:41:24Z,0,1,2025-07-07T10:52:12Z,recent,300,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/6059,0,3208519267,Go,false,,6059,rejected,3208519267,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,refactor,Move archived packages,0.0,1,0,tamnd,1218621
5778,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- fix string continuations in TPCH q1 Fortran code

## Testing
- `go test ./compiler/x/fortran -run TPCH -tags slow -count=1`

------
https://chatgpt.com/codex/tasks/task_e_686f331cfe3c83208c4aae08b8657b83",0,low,0,2025-07-10T08:54:39Z,0,1,2025-07-10T03:41:09Z,recent,1,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/7120,0,3217767868,Go,false,,7120,rejected,3217767868,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,10,fix,Fix Fortran TPCH q1 output,4.0,1,0,tamnd,1218621
5806,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- regenerate Scheme machine README via tests
- update Scheme compiler tests to auto-generate README
- refresh append_builtin output

## Testing
- `go test ./compiler/x/scheme -tags slow -run TestVMValidPrograms/append_builtin -count=1`

------
https://chatgpt.com/codex/tasks/task_e_686f96db384883209106b3e0d7d809c5",0,low,0,2025-07-11T08:25:13Z,0,1,2025-07-10T11:08:10Z,recent,3,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/7341,0,3218901889,Go,false,,7341,rejected,3218901889,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,docs,Refresh Scheme machine artifacts,61.0,1,0,tamnd,1218621
5889,20260510,OpenAI_Codex,OpenAI_Codex,0,"
<!-- ELLIPSIS_HIDDEN -->



> [!IMPORTANT]
> Introduces Bitwarden vault management API, optimizes Coolify deployment, restructures artifact server, and updates documentation.
> 
>   - **Bitwarden Vault Management**:
>     - Adds `_get_secret_value_from_url_using_server()` in `bitwarden.py` to fetch secrets using the Vault Management API.
>     - Refactors `get_secret_value_from_url()` to use the new server-based method.
>   - **Deployment Changes**:
>     - Adds `docker-compose.yaml` for Coolify deployment, splitting artifact server into its own container.
>     - Removes `.env` file usage, managing environment variables via Coolify UI.
>   - **Artifact Server**:
>     - Adds `artifactServer.js` to handle video streaming with range support and image serving.
>     - Introduces `dockerfile.artifact` for building the artifact server container.
>   - **GitHub Workflows**:
>     - Deletes multiple workflows including `build-docker-image.yml`, `ci.yml`, and others.
>     - Adds `sync-skyvern-main.yml` to sync with the main branch daily.
>   - **Documentation**:
>     - Updates `README.md` to reflect Coolify deployment instructions and environment variable management.
> 
> <sup>This description was created by </sup>[<img alt=""Ellipsis"" src=""https://img.shields.io/badge/Ellipsis-blue?color=175173"">](https://www.ellipsis.dev?ref=Skyvern-AI%2Fskyvern&utm_source=github&utm_medium=referral)<sup> for 0a570b19324d15ab29593eff694d845976c451f4. You can [customize](https://app.ellipsis.dev/Skyvern-AI/settings/summaries) this summary. It will automatically update as commits are pushed.</sup>

<!-- ELLIPSIS_HIDDEN -->",1,high,0,2025-07-11T05:11:02Z,1,30,2025-07-11T05:04:22Z,recent,3,NaT,NaT,1158,Skyvern-AI/skyvern,https://github.com/Skyvern-AI/skyvern/pull/2930,0,3221539291,Python,false,,2930,rejected,3221539291,764723738,high,https://api.github.com/repos/Skyvern-AI/skyvern,1,13976,closed,9,feat,Codex/bit warden vault management api,598.0,1,1,olsonbd,8978095
5952,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- open all https://manifold.markets paths in the native app

## Testing
- `yarn lint` *(fails: This package doesn't seem to be present in your lockfile)*

------
https://chatgpt.com/codex/tasks/task_e_6870b1a5f85483318d0415948a184b0b",0,low,0,2025-07-24T21:24:09Z,0,1,2025-07-11T17:44:05Z,recent,4,NaT,NaT,194,manifoldmarkets/manifold,https://github.com/manifoldmarkets/manifold/pull/3610,0,3223734844,TypeScript,false,,3610,rejected,3223734844,433321004,medium,https://api.github.com/repos/manifoldmarkets/manifold,0,444,closed,10,fix,Fix Android market link handling,10.0,1,0,mantikoros,95266179
5962,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- document how to use dependency injection with Dock
- link the new guide from the docs index

## Testing
- `dotnet test -c Release` *(fails: `dotnet` not found)*

------
https://chatgpt.com/codex/tasks/task_e_6871651ce3d483218b8fa3710c2d29bd",0,low,0,2025-07-11T20:25:10Z,0,1,2025-07-11T20:04:19Z,recent,2,NaT,NaT,124,wieslawsoltes/Dock,https://github.com/wieslawsoltes/Dock/pull/639,0,3224080955,C#,false,,639,rejected,3224080955,134182879,medium,https://api.github.com/repos/wieslawsoltes/Dock,0,1204,closed,9,docs,Add dependency injection guide,86.0,1,0,wieslawsoltes,2297442
5987,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- reduce header and row height in Views table

## Testing
- `npm test`
- `npm run lint`


------
https://chatgpt.com/codex/tasks/task_e_6871bfebc34c832da6a553c588465935",0,medium,0,2025-07-12T09:47:03Z,0,1,2025-07-12T08:11:42Z,recent,1,NaT,NaT,1402,parse-community/parse-dashboard,https://github.com/parse-community/parse-dashboard/pull/2892,0,3225035054,JavaScript,false,,2892,rejected,3225035054,50623416,high,https://api.github.com/repos/parse-community/parse-dashboard,0,3773,closed,10,fix,fix: Reduce views table row height,11.0,1,0,mtrezza,5673677
6050,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- update dart compiler string comparison logic
- add generated TPCH q4 dart code
- add expected output for tpch q4

## Testing
- `go test ./...`

------
https://chatgpt.com/codex/tasks/task_e_6872b4beda7c8320af7b9dcadcd83038",0,low,0,2025-07-13T01:19:40Z,0,1,2025-07-13T01:19:20Z,recent,3,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/8186,0,3225994083,Go,false,,8186,rejected,3225994083,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add Dart q4 support,104.0,1,0,tamnd,1218621
6219,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- fix orientation for feDistantLight

## Testing
- `dotnet test tests/Svg.Skia.UnitTests/Svg.Skia.UnitTests.csproj -c Release` *(fails: The current .NET SDK does not support targeting .NET 9.0)*

------
https://chatgpt.com/codex/tasks/task_e_68760ecc7a588321b0ccf1f0955d69cd",0,medium,0,2025-07-15T19:52:39Z,0,1,2025-07-15T08:32:10Z,recent,1,NaT,NaT,76,wieslawsoltes/Svg.Skia,https://github.com/wieslawsoltes/Svg.Skia/pull/338,0,3231338791,C#,false,,338,rejected,3231338791,216883277,medium,https://api.github.com/repos/wieslawsoltes/Svg.Skia,0,601,closed,10,fix,Fix feDistantLight direction,4.0,1,0,wieslawsoltes,2297442
6250,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- ensure torch.load keeps non-tensor config data when loading model checkpoints

## Testing
- `pytest -q` *(fails: KeyboardInterrupt after 314 passed / 66 skipped)*

------
https://chatgpt.com/codex/tasks/task_b_687671ce90ac8333a5f2e75c13f4e6fc",3,low,0,2025-07-16T15:38:54Z,3,1,2025-07-15T16:51:40Z,recent,1,NaT,NaT,407,PriorLabs/TabPFN,https://github.com/PriorLabs/TabPFN/pull/386,0,3232972283,Python,false,,386,rejected,3232972283,509436902,high,https://api.github.com/repos/PriorLabs/TabPFN,3,4181,closed,10,fix,Fix loading for saved finetune models,9.0,1,2,noahho,12981296
6438,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- show activated assets on the activation screen by merging wallet coins with deactivated ones
- preselect the currently activated assets when opening the add assets page

## Testing
- `flutter analyze`

------
https://chatgpt.com/codex/tasks/task_e_6879274d2a108326a972b3820d5853f5",0,low,0,2025-07-17T17:15:05Z,0,1,2025-07-17T16:52:30Z,recent,1,NaT,NaT,232,KomodoPlatform/komodo-wallet,https://github.com/KomodoPlatform/komodo-wallet/pull/2948,0,3240257698,Dart,false,,2948,rejected,3240257698,225880766,low,https://api.github.com/repos/KomodoPlatform/komodo-wallet,0,268,closed,10,feat,feat(wallet): display activated assets on activation page,21.0,1,0,CharlVS,77973576
6444,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- define LoadBalancerV2 and ELBV2Listener schemas
- use `load()` and `load_matchlinks()` in LoadBalancerV2 module
- add cleanup via `GraphJob`

## Testing
- `make test_lint`
- `make test_unit`
- `make test_integration` *(fails: Couldn't connect to localhost:7687)*

------
https://chatgpt.com/codex/tasks/task_b_68787b8ce1f4832f9bf854fe42ee1604",0,low,0,2025-07-18T04:31:17Z,0,1,2025-07-17T18:33:32Z,recent,2,NaT,NaT,396,cartography-cncf/cartography,https://github.com/cartography-cncf/cartography/pull/1695,0,3240524105,Python,false,,1695,rejected,3240524105,172811550,high,https://api.github.com/repos/cartography-cncf/cartography,0,3491,closed,10,refactor,Refactor LoadBalancerV2 to new data model,509.0,1,0,achantavy,46503781
6470,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- document the atlas texture system in README",0,low,0,2025-07-18T03:31:51Z,0,1,2025-07-18T03:27:14Z,recent,1,NaT,NaT,282,mehah/otclient,https://github.com/mehah/otclient/pull/1237,0,3241713976,Lua,false,,1237,rejected,3241713976,273278110,medium,https://api.github.com/repos/mehah/otclient,0,347,closed,9,docs,Update atlas docs,1.0,1,0,mehah,2267386
6478,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- update Kotlin TPCH generated code and outputs
- create script `compile_tpch_kotlin.go` to regenerate TPCH Kotlin files
- add README for Kotlin TPCH compiler results listing current pass/fail status

## Testing
- `go test ./compiler/x/kotlin -run TPCH -tags slow` *(fails: kotlinc errors and output mismatches)*

------
https://chatgpt.com/codex/tasks/task_e_6879c324f7648320be1fafa4c30854a9",0,medium,0,2025-07-18T03:55:45Z,0,1,2025-07-18T03:55:01Z,recent,35,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/9485,0,3241758948,Go,false,,9485,rejected,3241758948,985853139,medium,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,test,Run Kotlin TPCH golden tests and update outputs,874.0,1,0,tamnd,1218621
6544,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add new GenerateDocs tool that reflects over compiled assemblies and creates missing markdown stubs
- wire the tool into the Nuke build with a `Docs` target
- describe how to run the generator in docs
- allow committing tools/GenerateDocs directory via .gitignore update
- add package reference for Mono.Cecil

## Testing
- `dotnet build tools/GenerateDocs/GenerateDocs.csproj -c Release`
- `dotnet run --project tools/GenerateDocs/GenerateDocs.csproj -- /workspace/Xaml.Behaviors Release`
- `./build.sh --target Docs`
- `dotnet test AvaloniaBehaviors.sln --configuration Release --verbosity minimal`

------
https://chatgpt.com/codex/tasks/task_e_687b325039888321845eb5bb0faeaaa8",0,low,0,2025-07-22T11:36:40Z,0,1,2025-07-19T06:09:17Z,recent,210,NaT,NaT,15,wieslawsoltes/Xaml.Behaviors,https://github.com/wieslawsoltes/Xaml.Behaviors/pull/254,0,3244975861,C#,false,,254,rejected,3244975861,792160692,low,https://api.github.com/repos/wieslawsoltes/Xaml.Behaviors,0,171,closed,9,feat,Add documentation stub generator,731.0,1,0,wieslawsoltes,2297442
6553,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add DockLayoutBuilder to build simple layouts fluently
- document the builder in quick-start and MVVM guide
- test the new builder logic

## Testing
- `dotnet build tests/Dock.Model.UnitTests/Dock.Model.UnitTests.csproj --no-incremental --nologo`
- `dotnet test tests/Dock.Model.UnitTests/Dock.Model.UnitTests.csproj --no-build --verbosity minimal`
- `dotnet test --no-build` *(fails: The argument <path> is invalid)*

------
https://chatgpt.com/codex/tasks/task_e_687b3722821c8321a05ee3b3b6f73b22",0,low,0,2025-07-21T15:10:11Z,0,1,2025-07-19T06:24:54Z,recent,5,NaT,NaT,124,wieslawsoltes/Dock,https://github.com/wieslawsoltes/Dock/pull/692,0,3244987234,C#,false,,692,rejected,3244987234,134182879,medium,https://api.github.com/repos/wieslawsoltes/Dock,0,1204,closed,9,feat,Add DockLayoutBuilder builder API,173.0,1,0,wieslawsoltes,2297442
6556,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- update guidelines to mention using `uv` extras for dependencies
- drop the unused `tests/requirements.txt`
- clean up TPU setup script to install `[test]` extras only

## Testing
- `pre-commit run --all-files`
- `pytest tests -m ""not entry and not slow and not ray""` *(fails: blocked access to huggingface.co)*

------
https://chatgpt.com/codex/tasks/task_e_687ad69ed2788331a7fd03c181778bb0",0,high,0,2025-07-21T05:56:46Z,0,3,2025-07-19T06:35:57Z,recent,12,NaT,NaT,104,stanford-crfm/levanter,https://github.com/stanford-crfm/levanter/pull/1072,0,3244994696,Python,false,,1072,rejected,3244994696,496005961,medium,https://api.github.com/repos/stanford-crfm/levanter,0,628,closed,9,test,Remove redundant test requirements,7174.0,1,0,dlwh,9633
6588,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add new MultiMonitorSample illustrating HostWindowLocator usage
- document multi monitor setup

## Testing
- `dotnet test --no-build` *(fails: The argument ... is invalid)*

------
https://chatgpt.com/codex/tasks/task_e_687b497b6d84832195acf5734481b235",0,low,0,2025-07-21T20:18:56Z,0,1,2025-07-19T07:45:07Z,recent,3,NaT,NaT,124,wieslawsoltes/Dock,https://github.com/wieslawsoltes/Dock/pull/714,0,3245071143,C#,false,,714,rejected,3245071143,134182879,medium,https://api.github.com/repos/wieslawsoltes/Dock,0,1204,closed,9,feat,Add multi monitor sample,179.0,1,0,wieslawsoltes,2297442
6662,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- polish Fortran emitter with indentation helpers and simpler bool printing
- drop header helper functions
- regenerate golden outputs and documentation

## Testing
- `go test ./transpiler/x/fortran -tags slow -run TestFortranTranspiler_VMValid_Golden/print_hello -count=1`
- `go test ./transpiler/x/fortran -tags slow -run TestFortranTranspiler_VMValid_Golden -count=1`

------
https://chatgpt.com/codex/tasks/task_e_687c581cda4c83208ce673a3aad015d9",0,low,0,2025-07-20T06:08:21Z,0,1,2025-07-20T03:12:21Z,recent,30,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/10501,0,3245896443,Go,false,,10501,rejected,3245896443,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,8,feat,Improve Fortran transpiler output,362.0,1,0,tamnd,1218621
6743,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- add live preview using VisualBrush instead of bitmap snapshots
- document VisualBrush approach

## Testing
- `dotnet build --no-restore /p:Configuration=Debug`
- `dotnet test --no-build`


------
https://chatgpt.com/codex/tasks/task_e_687bfded0dbc8321ab55d4adf5d6077b",0,medium,0,2025-07-21T20:14:26Z,0,1,2025-07-20T20:47:09Z,recent,6,NaT,NaT,124,wieslawsoltes/Dock,https://github.com/wieslawsoltes/Dock/pull/762,0,3246683036,C#,false,,762,rejected,3246683036,134182879,medium,https://api.github.com/repos/wieslawsoltes/Dock,0,1204,closed,9,feat,Improve drag preview,110.0,1,0,wieslawsoltes,2297442
6837,20260510,OpenAI_Codex,OpenAI_Codex,0,"## Summary
- support JSONL loading in the Elixir transpiler
- regenerate Elixir golden files for `load_jsonl`
- update progress tracking docs

## Testing
- `go test -tags slow ./transpiler/x/ex -run TestExTranspiler_VMValid_Golden/load_jsonl -count=1`

------
https://chatgpt.com/codex/tasks/task_e_687f012ef52883209c260ec6b39a48fc",0,medium,0,2025-07-22T03:23:18Z,0,1,2025-07-22T03:22:25Z,recent,5,NaT,NaT,13,mochilang/mochi,https://github.com/mochilang/mochi/pull/11715,0,3250847260,Go,false,,11715,rejected,3250847260,985853139,low,https://api.github.com/repos/mochilang/mochi,0,306,closed,9,feat,Add JSONL load to Elixir transpiler,65.0,1,0,tamnd,1218621
